Observation id,Observation date,Description,Media file,Total length,FPS,Location,Environment,Number of crows,Baited,Sentinel present,Code,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,Individual 1,Head Down,Vigilance,,STATE,983.409,984.168,0.759,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,Individual 1,Head Up,Vigilance,,STATE,984.169,984.406,0.237,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,984.339,984.339,NA,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,Individual 1,Head Down,Vigilance,,STATE,984.407,985.668,1.261,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,984.579,984.579,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Head Up,Vigilance,,STATE,985.079,986.092,1.013,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,Individual 1,Moving,Vigilance,Flying,STATE,985.669,986.168,0.499,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Head Down,Vigilance,,STATE,986.093,988.576,2.483,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,986.839,986.839,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,987.578,987.578,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Head Up,Vigilance,,STATE,988.577,989.076,0.499,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Head Down,Vigilance,,STATE,989.077,994.835,5.758,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,989.340,989.340,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,990.084,990.084,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,990.579,990.579,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,991.337,991.337,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,991.837,991.837,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,993.081,993.081,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,993.837,993.837,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Peck at Food/Bait,Foraging,,POINT,994.340,994.340,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Head Up,Vigilance,,STATE,994.836,998.380,3.544,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,No focal subject,Sentinel Present,Sentinel Behavior,Spotted,STATE,995.121,1012.907,17.786,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Moving,Vigilance,Walking,STATE,995.122,995.879,0.757,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Head Up,Vigilance,,STATE,995.880,996.379,0.499,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Head Down,Vigilance,,STATE,996.380,999.884,3.504,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Peck at Food/Bait,Foraging,,POINT,996.623,996.623,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 1,Moving,Vigilance,Flying,STATE,998.381,999.130,0.749,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Peck at Food/Bait,Foraging,,POINT,999.121,999.121,NA,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Head Up,Vigilance,,STATE,999.885,1001.881,1.996,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Head Down,Vigilance,,STATE,1001.882,1003.633,1.751,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Peck at Food/Bait,Foraging,,POINT,1002.137,1002.137,NA,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Head Up,Vigilance,,STATE,1003.634,1006.136,2.502,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Moving,Vigilance,Flying,STATE,1006.137,1012.906,6.769,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Away from Bait,,,STATE,1006.385,1012.906,6.521,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Away from Bait,,,STATE,1006.385,1012.906,6.521,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Away from Bait,,,STATE,1006.385,1012.906,6.521,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,Individual 1,Away from Bait,,,STATE,1006.385,1012.906,6.521,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1010.126,1010.126,NA,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1010.126,1010.126,NA,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1010.126,1010.126,NA,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1010.126,1010.126,NA,,
033 - NF Subways PLot - 2 crows - Baited,2022-08-02 08:32:00,,H:/Crow videos/NOT CODED vids/033.MOV,1200.050,59.94,"43.114516, -79.113412",Community Commercial,2,yes,yes,033,No focal subject,Sentinel Absent,Sentinel Behavior,,STATE,1012.908,1199.742,186.834,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1013.896,1013.896,NA,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1013.896,1013.896,NA,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1013.896,1013.896,NA,,
045 - Ontario Esso - 5 crows - Baited,2022-09-29 07:38:00,,H:/Crow videos/NOT CODED vids/045.MOV,1020.820,59.94,"43.177676, -79.265514",Buisness Commercial Employment,5,yes,yes,045,No focal subject,Disturbance,,Vehicle,POINT,1013.896,1013.896,NA,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,No focal subject,Disturbance,,Human,POINT,1016.417,1016.417,NA,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,No focal subject,Disturbance,,Human,POINT,1016.417,1016.417,NA,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,No focal subject,Disturbance,,Human,POINT,1016.417,1016.417,NA,,
041 - FVM - 7 crows - Baited,2022-09-10 08:04:00,,H:/Crow videos/NOT CODED vids/041-2.MOV,1366.520,59.94,"43.180794, -79.244033",Major Green Space,7,yes,yes,041,No focal subject,Disturbance,,Human,POINT,1016.417,1016.417,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,No focal subject,Sentinel Absent,Sentinel Behavior,,STATE,1022.907,1199.741,176.834,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Moving,Vigilance,Flying,STATE,1023.406,1025.654,2.248,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Away from Bait,,,STATE,1023.406,1025.155,1.749,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Away from Bait,,,STATE,1023.406,1025.155,1.749,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Away from Bait,,,STATE,1023.406,1025.155,1.749,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Away from Bait,,,STATE,1023.406,1025.155,1.749,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Head Up,Vigilance,,STATE,1025.655,1026.154,0.499,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Moving,Vigilance,Walking,STATE,1026.155,1028.040,1.885,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Head Down,Vigilance,,STATE,1028.041,1029.405,1.364,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Peck at Food/Bait,Foraging,,POINT,1028.655,1028.655,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Head Up,Vigilance,,STATE,1029.406,1030.154,0.748,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Head Down,Vigilance,,STATE,1030.155,1032.154,1.999,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Peck at Food/Bait,Foraging,,POINT,1030.405,1030.405,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Peck at Food/Bait,Foraging,,POINT,1030.911,1030.911,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Peck at Food/Bait,Foraging,,POINT,1031.405,1031.405,NA,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Head Up,Vigilance,,STATE,1032.155,1032.404,0.249,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Head Down,Vigilance,,STATE,1032.405,1033.905,1.500,,
036 - FVM - 2 crows - Baited,2022-08-27 07:48:00,2 crows fly in and start a fight with individual 2. Not considered part of the group (Nb of crows = 2),H:/Crow videos/NOT CODED vids/036.MOV,1200.050,59.94,"43.182620, -79.245815",Major Green Space,2,yes,yes,036,Individual 2,Peck at Food/Bait,Foraging,,POINT,1032.655,1032.655,NA,,
